,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes
62,2,3,"[0.1031570723168824, 0.8968429276831176]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
63,3,3,"[0.1031570723168824, 0.8968429276831176]",80,0.12431812097462583,0.9869515703065248,9.945449677970066,78.95612562452199,0,0.9,1000,False,True,"[128, 128]"
64,4,3,"[0.1031570723168824, 0.8968429276831176]",80,0.09063256904516079,0.9986322356556686,7.2506055236128635,79.89057885245349,0,0.9,1000,False,True,"[128, 128]"
65,5,3,"[0.1031570723168824, 0.8968429276831176]",80,0.08190918085999979,0.9899201144435473,6.552734468799984,79.19360915548378,0,0.9,1000,False,True,"[128, 128]"
66,6,3,"[0.1031570723168824, 0.8968429276831176]",80,0.05048290966537437,0.9584807205041527,4.03863277322995,76.67845764033221,0,0.9,1000,False,True,"[128, 128]"
67,7,3,"[0.1031570723168824, 0.8968429276831176]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
68,8,3,"[0.1031570723168824, 0.8968429276831176]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
69,9,3,"[0.1031570723168824, 0.8968429276831176]",80,0.08911927271012661,0.997117084140517,7.1295418168101286,79.76936673124136,0,0.9,1000,False,True,"[128, 128]"
70,10,3,"[0.1031570723168824, 0.8968429276831176]",80,0.08717425907101321,0.9952231447465776,6.973940725681057,79.6178515797262,0,0.9,1000,False,True,"[128, 128]"
71,11,3,"[0.1031570723168824, 0.8968429276831176]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
72,12,3,"[0.1031570723168824, 0.8968429276831176]",80,0.07851321269567726,0.9865110235344563,6.281057015654182,78.9208818827565,0,0.9,1000,False,True,"[128, 128]"
73,13,3,"[0.1031570723168824, 0.8968429276831176]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
74,14,3,"[0.1031570723168824, 0.8968429276831176]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]"
75,15,3,"[0.1031570723168824, 0.8968429276831176]",80,0.09401498246987487,0.9944758621378821,7.52119859758999,79.55806897103056,0,0.9,1000,False,True,"[128, 128]"
76,16,3,"[0.1031570723168824, 0.8968429276831176]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
77,17,3,"[0.1031570723168824, 0.8968429276831176]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]"
78,18,3,"[0.1031570723168824, 0.8968429276831176]",80,0.09325911162111371,0.9937182863803062,7.460728929689097,79.4974629104245,0,0.9,1000,False,True,"[128, 128]"
79,19,3,"[0.1031570723168824, 0.8968429276831176]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
80,0,4,"[0.1376547285474938, 0.8623452714525062]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
81,1,4,"[0.1376547285474938, 0.8623452714525062]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
82,2,4,"[0.1376547285474938, 0.8623452714525062]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]"
83,3,4,"[0.1376547285474938, 0.8623452714525062]",80,0.05310785553130025,0.9535667712287903,4.24862844250402,76.28534169830323,0,0.9,1000,False,True,"[128, 128]"
84,4,4,"[0.1376547285474938, 0.8623452714525062]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
85,5,4,"[0.1376547285474938, 0.8623452714525062]",80,0.030747856896685476,0.9387837508071826,2.459828551734838,75.1027000645746,0,0.9,1000,False,True,"[128, 128]"
86,6,4,"[0.1376547285474938, 0.8623452714525062]",80,0.0868465460290075,0.9948443568677897,6.9477236823206,79.58754854942318,0,0.9,1000,False,True,"[128, 128]"
87,7,4,"[0.1376547285474938, 0.8623452714525062]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
88,8,4,"[0.1376547285474938, 0.8623452714525062]",80,0.08608897027143476,0.9940867811102139,6.887117621714781,79.52694248881711,0,0.9,1000,False,True,"[128, 128]"
89,9,4,"[0.1376547285474938, 0.8623452714525062]",80,0.09475967238462477,0.9952334378954578,7.580773790769981,79.61867503163663,0,0.9,1000,False,True,"[128, 128]"
90,10,4,"[0.1376547285474938, 0.8623452714525062]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
91,11,4,"[0.1376547285474938, 0.8623452714525062]",80,0.08947149188467408,0.9899304075924276,7.1577193507739265,79.1944326073942,0,0.9,1000,False,True,"[128, 128]"
92,12,4,"[0.1376547285474938, 0.8623452714525062]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
93,13,4,"[0.1376547285474938, 0.8623452714525062]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
94,14,4,"[0.1376547285474938, 0.8623452714525062]",80,0.08491452348542236,0.9929504174738504,6.793161878833788,79.43603339790803,0,0.9,1000,False,True,"[128, 128]"
95,15,4,"[0.1376547285474938, 0.8623452714525062]",80,0.09930846295729122,0.9846479635871572,7.944677036583298,78.77183708697258,0,0.9,1000,False,True,"[128, 128]"
96,16,4,"[0.1376547285474938, 0.8623452714525062]",80,0.0954808277520105,0.9959910136530337,7.63846622016084,79.67928109224269,0,0.9,1000,False,True,"[128, 128]"
97,17,4,"[0.1376547285474938, 0.8623452714525062]",80,0.09136543128887577,0.9918243469863668,7.309234503110061,79.34594775890935,0,0.9,1000,False,True,"[128, 128]"
98,18,4,"[0.1376547285474938, 0.8623452714525062]",80,0.07737684905931363,0.9853746598980926,6.190147924745091,78.82997279184741,0,0.9,1000,False,True,"[128, 128]"
99,19,4,"[0.1376547285474938, 0.8623452714525062]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]"
100,0,5,"[0.1721729885095492, 0.8278270114904509]",80,0.06447149189493655,0.964930407592427,5.157719351594924,77.19443260739416,0,0.9,1000,False,True,"[128, 128]"
101,1,5,"[0.1721729885095492, 0.8278270114904509]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
102,2,5,"[0.1721729885095492, 0.8278270114904509]",80,0.06260412178658646,0.970601932625365,5.008329742926917,77.6481546100292,0,0.9,1000,False,True,"[128, 128]"
103,3,5,"[0.1721729885095492, 0.8278270114904509]",80,0.06752836421082889,0.9755261750496075,5.402269136866311,78.0420940039686,0,0.9,1000,False,True,"[128, 128]"
104,4,5,"[0.1721729885095492, 0.8278270114904509]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
105,5,5,"[0.1721729885095492, 0.8278270114904509]",80,0.08002836421082873,0.988026175049608,6.402269136866298,79.04209400396864,0,0.9,1000,False,True,"[128, 128]"
106,6,5,"[0.1721729885095492, 0.8278270114904509]",80,0.09553184274292373,0.9959910136530337,7.642547419433898,79.67928109224269,0,0.9,1000,False,True,"[128, 128]"
107,7,5,"[0.1721729885095492, 0.8278270114904509]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]"
108,8,5,"[0.1721729885095492, 0.8278270114904509]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
109,9,5,"[0.1721729885095492, 0.8278270114904509]",80,0.08381623850488673,0.9918140538374868,6.7052990803909385,79.34512430699894,0,0.9,1000,False,True,"[128, 128]"
110,10,5,"[0.1721729885095492, 0.8278270114904509]",80,0.10313442481688931,0.9960013068019137,8.250753985351144,79.6801045441531,0,0.9,1000,False,True,"[128, 128]"
111,11,5,"[0.1721729885095492, 0.8278270114904509]",80,0.053865431288876,0.9543243469863661,4.30923450311008,76.34594775890929,0,0.9,1000,False,True,"[128, 128]"
112,12,5,"[0.1721729885095492, 0.8278270114904509]",80,0.08795634037960696,0.988415256077276,7.036507230368557,79.07322048618208,0,0.9,1000,False,True,"[128, 128]"
113,13,5,"[0.1721729885095492, 0.8278270114904509]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
114,14,5,"[0.1721729885095492, 0.8278270114904509]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
115,15,5,"[0.1721729885095492, 0.8278270114904509]",80,0.08303209795554252,0.9834910136530333,6.642567836443401,78.67928109224266,0,0.9,1000,False,True,"[128, 128]"
116,16,5,"[0.1721729885095492, 0.8278270114904509]",80,0.08040715207935431,0.9884049629283957,6.432572166348344,79.07239703427166,0,0.9,1000,False,True,"[128, 128]"
117,17,5,"[0.1721729885095492, 0.8278270114904509]",80,0.08419503087749541,0.9921928417162746,6.735602470199633,79.37542733730197,0,0.9,1000,False,True,"[128, 128]"
118,18,5,"[0.1721729885095492, 0.8278270114904509]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
119,19,5,"[0.1721729885095492, 0.8278270114904509]",80,0.06901694644039108,0.9694758621378815,5.521355715231286,77.55806897103052,0,0.9,1000,False,True,"[128, 128]"
120,0,6,"[0.2066983562611132, 0.7933016437388869]",80,0.09362503128493041,0.9940970742590942,7.490002502794433,79.52776594072753,0,0.9,1000,False,True,"[128, 128]"
121,1,6,"[0.2066983562611132, 0.7933016437388869]",80,0.073210182392647,0.9812079932314258,5.8568145914117595,78.49663945851407,0,0.9,1000,False,True,"[128, 128]"
122,2,6,"[0.2066983562611132, 0.7933016437388869]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
123,3,6,"[0.2066983562611132, 0.7933016437388869]",80,0.061846546029010664,0.9698443568677894,4.947723682320853,77.58754854942315,0,0.9,1000,False,True,"[128, 128]"
124,4,6,"[0.2066983562611132, 0.7933016437388869]",80,0.08795634037960696,0.988415256077276,7.036507230368557,79.07322048618208,0,0.9,1000,False,True,"[128, 128]"
125,5,6,"[0.2066983562611132, 0.7933016437388869]",80,0.1027006773622621,0.9956225189231258,8.216054188980968,79.64980151385006,0,0.9,1000,False,True,"[128, 128]"
126,6,6,"[0.2066983562611132, 0.7933016437388869]",80,0.06068361310705779,0.9611425288045481,4.854689048564623,76.89140230436385,0,0.9,1000,False,True,"[128, 128]"
127,7,6,"[0.2066983562611132, 0.7933016437388869]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]"
128,8,6,"[0.2066983562611132, 0.7933016437388869]",80,0.09250176080796153,0.9929607106227305,7.4001408646369224,79.43685684981844,0,0.9,1000,False,True,"[128, 128]"
129,9,6,"[0.2066983562611132, 0.7933016437388869]",80,0.1424734395172777,0.9757961879088615,11.397875161382215,78.06369503270892,0,0.9,1000,False,True,"[128, 128]"
130,10,6,"[0.2066983562611132, 0.7933016437388869]",80,0.08381624299870755,0.9918140538374868,6.705299439896604,79.34512430699894,0,0.9,1000,False,True,"[128, 128]"
131,11,6,"[0.2066983562611132, 0.7933016437388869]",80,0.06598664341008802,0.9664455591075786,5.278931472807042,77.31564472860629,0,0.9,1000,False,True,"[128, 128]"
132,12,6,"[0.2066983562611132, 0.7933016437388869]",80,0.08949805669474965,0.9974958720193049,7.159844535579972,79.7996697615444,0,0.9,1000,False,True,"[128, 128]"
133,13,6,"[0.2066983562611132, 0.7933016437388869]",80,0.08113815856160311,0.981597074259094,6.491052684928249,78.52776594072752,0,0.9,1000,False,True,"[128, 128]"
134,14,6,"[0.2066983562611132, 0.7933016437388869]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
135,15,6,"[0.2066983562611132, 0.7933016437388869]",80,0.08834857420778253,0.9963595083829413,7.067885936622602,79.7087606706353,0,0.9,1000,False,True,"[128, 128]"
136,16,6,"[0.2066983562611132, 0.7933016437388869]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
137,17,6,"[0.2066983562611132, 0.7933016437388869]",80,0.09025538172548343,0.9982534477768807,7.220430538038674,79.86027582215046,0,0.9,1000,False,True,"[128, 128]"
138,18,6,"[0.2066983562611132, 0.7933016437388869]",80,0.08303209795554252,0.9834910136530333,6.642567836443401,78.67928109224266,0,0.9,1000,False,True,"[128, 128]"
139,19,6,"[0.2066983562611132, 0.7933016437388869]",80,0.06977452219796684,0.9702334378954574,5.581961775837347,77.61867503163658,0,0.9,1000,False,True,"[128, 128]"
140,0,7,"[0.24121420070497904, 0.758785799295021]",80,0.030785939968404626,0.9387837508071831,2.46287519747237,75.10270006457465,0,0.9,1000,False,True,"[128, 128]"
141,1,7,"[0.24121420070497904, 0.758785799295021]",80,0.058816242998707656,0.9668140538374868,4.705299439896613,77.34512430699894,0,0.9,1000,False,True,"[128, 128]"
142,2,7,"[0.24121420070497904, 0.758785799295021]",80,0.09553184274292373,0.9959910136530337,7.642547419433898,79.67928109224269,0,0.9,1000,False,True,"[128, 128]"
143,3,7,"[0.24121420070497904, 0.758785799295021]",80,0.09025538172548343,0.9982534477768807,7.220430538038674,79.86027582215046,0,0.9,1000,False,True,"[128, 128]"
144,4,7,"[0.24121420070497904, 0.758785799295021]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
145,5,7,"[0.24121420070497904, 0.758785799295021]",80,0.08301897516463742,0.9834910136530333,6.641518013170994,78.67928109224266,0,0.9,1000,False,True,"[128, 128]"
146,6,7,"[0.24121420070497904, 0.758785799295021]",80,0.08230109148353262,0.9902989023223352,6.58408731868261,79.22391218578682,0,0.9,1000,False,True,"[128, 128]"
147,7,7,"[0.24121420070497904, 0.758785799295021]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
148,8,7,"[0.24121420070497904, 0.758785799295021]",80,0.09742603734948187,0.9978849530469729,7.794082987958549,79.83079624375783,0,0.9,1000,False,True,"[128, 128]"
149,9,7,"[0.24121420070497904, 0.758785799295021]",80,0.09553184274292373,0.9959910136530337,7.642547419433898,79.67928109224269,0,0.9,1000,False,True,"[128, 128]"
150,10,7,"[0.24121420070497904, 0.758785799295021]",80,0.07358897027143482,0.9815867811102139,5.887117621714786,78.52694248881711,0,0.9,1000,False,True,"[128, 128]"
151,11,7,"[0.24121420070497904, 0.758785799295021]",80,0.061088970271434916,0.9690867811102135,4.887117621714793,77.52694248881708,0,0.9,1000,False,True,"[128, 128]"
152,12,7,"[0.24121420070497904, 0.758785799295021]",80,0.04401694644039118,0.944475862137881,3.5213557152312944,75.55806897103048,0,0.9,1000,False,True,"[128, 128]"
153,13,7,"[0.24121420070497904, 0.758785799295021]",80,0.08147888980240683,0.9744103977110041,6.518311184192546,77.95283181688033,0,0.9,1000,False,True,"[128, 128]"
154,14,7,"[0.24121420070497904, 0.758785799295021]",80,0.06487684905931368,0.9728746598980924,5.190147924745094,77.8299727918474,0,0.9,1000,False,True,"[128, 128]"
155,15,7,"[0.24121420070497904, 0.758785799295021]",80,0.08987681500998321,0.9978746598980928,7.190145200798657,79.82997279184742,0,0.9,1000,False,True,"[128, 128]"
156,16,7,"[0.24121420070497904, 0.758785799295021]",80,0.07356240098584559,0.9740213166833362,5.884992078867647,77.9217053346669,0,0.9,1000,False,True,"[128, 128]"
157,17,7,"[0.24121420070497904, 0.758785799295021]",80,0.08038058280402738,0.9808394985015181,6.43044662432219,78.46715988012144,0,0.9,1000,False,True,"[128, 128]"
158,18,7,"[0.24121420070497904, 0.758785799295021]",80,0.09363815855134108,0.9940970742590942,7.491052684107286,79.52776594072753,0,0.9,1000,False,True,"[128, 128]"
159,19,7,"[0.24121420070497904, 0.758785799295021]",80,0.09060782148179172,0.991066771228791,7.248625718543337,79.28534169830328,0,0.9,1000,False,True,"[128, 128]"
160,0,8,"[0.2757203936683154, 0.7242796063316846]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]"
161,1,8,"[0.2757203936683154, 0.7242796063316846]",80,0.08078593996840414,0.9887837508071836,6.462875197472331,79.10270006457469,0,0.9,1000,False,True,"[128, 128]"
